ida_ea	name	signature	source_cpp
0x006ABD80	?CG_BulletHitEvent@@YAXPAVEntity@@ABVPosition3@math@@QAMHH0@Z	void __cdecl CG_BulletHitEvent(class Entity *,class math::Position3 const &,float * const,int,int,class Entity *)	
0x006AC070	?CG_BulletHitClientEvent@@YAXV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@ABVPosition3@math@@QBMHH@Z	void __cdecl CG_BulletHitClientEvent(class DbLinkedHandle<class EntityHandleDb,class Entity>,class math::Position3 const &,float const * const,int,int)	
0x006AC270	?CG_AddPacketEntities@@YAXXZ	void __cdecl CG_AddPacketEntities(void)	
0x006AC480	?CG_EntityEvent@@YAXPAVEntity@@HH@Z	void __cdecl CG_EntityEvent(class Entity *,int,int)	
0x006AD370	?CG_EntityPreEvent@@YAXPAVEntity@@H@Z	void __cdecl CG_EntityPreEvent(class Entity *,int)	
0x006AD640	?CG_CheckEvents@@YAXPAVEntity@@@Z	void __cdecl CG_CheckEvents(class Entity *)	
0x006AD770	?CG_CheckPreEvents@@YAXPAVEntity@@@Z	void __cdecl CG_CheckPreEvents(class Entity *)	
0x006AD8A0	?CG_Init@@YAXXZ	void __cdecl CG_Init(void)	
0x006ADB70	?CG_CheckPlayerstateEvents@@YAXPAVPlayerStateEvents@@0HH@Z	void __cdecl CG_CheckPlayerstateEvents(class PlayerStateEvents *,class PlayerStateEvents *,int,int)	
0x006AE040	?CG_ProcessSnapshots@@YAXXZ	void __cdecl CG_ProcessSnapshots(void)	
0x006AE710	?UpdateViewPO@Camera@@AAEXXZ	private: void __thiscall Camera::UpdateViewPO(void)	
0x006AE760	?SetNewMode@Camera@@AAEMW4ECameraModes@@@Z	private: float __thiscall Camera::SetNewMode(enum ECameraModes)	
0x006AEF30	?UpdateVehicleDriverCam@Camera@@AAEXM@Z	private: void __thiscall Camera::UpdateVehicleDriverCam(float)	
0x006AF000	?UpdateVehicleDriverCamThird@Camera@@AAEXXZ	private: void __thiscall Camera::UpdateVehicleDriverCamThird(void)	
0x006AF640	?Update@Camera@@QAEXXZ	public: void __thiscall Camera::Update(void)	
0x006B0410	?UpdatePostViewModels@Camera@@QAEXXZ	public: void __thiscall Camera::UpdatePostViewModels(void)	
0x006B05C0	?CG_CalcViewValues@@YAXABUWindow@View@@@Z	void __cdecl CG_CalcViewValues(struct View::Window const &)	
