ida_ea	name	signature	source_cpp
0x0053F860	?IsAnimTrajRelative@InteractMetaAnimData@@UBEHXZ	public: virtual int __thiscall InteractMetaAnimData::IsAnimTrajRelative(void)const 	
0x0053F880	?GetAnimDuration@InteractMetaAnimData@@UBEMXZ	public: virtual float __thiscall InteractMetaAnimData::GetAnimDuration(void)const 	
0x0053F8A0	?GetSkeleton@InteractMetaAnimData@@UBEPBVnalBaseSkeleton@@XZ	public: virtual class nalBaseSkeleton const * __thiscall InteractMetaAnimData::GetSkeleton(void)const 	
0x0053F8B0	?CreateAnimInst@InteractMetaAnimData@@UAEPAVnalInstanceClass@?$nalAnimClass@VnalAnyPose@@@@PAVnalBaseSkeleton@@PAV3@@Z	public: virtual class nalAnimClass<class nalAnyPose>::nalInstanceClass * __thiscall InteractMetaAnimData::CreateAnimInst(class nalBaseSkeleton *,class nalAnimClass<class nalAnyPose> *)	
0x0053F920	?Deactivate@InteractState@@UAEXXZ	public: virtual void __thiscall InteractState::Deactivate(void)	
0x0053F9F0	?CheckNotifySet@InteractState@@IAEXAAVEntity@@H@Z	protected: void __thiscall InteractState::CheckNotifySet(class Entity &,int)	
0x0053FA70	?PlayPlayerAnim@InteractState@@IAEXPAV?$nalAnimClass@VnalAnyPose@@@@HMMM@Z	protected: void __thiscall InteractState::PlayPlayerAnim(class nalAnimClass<class nalAnyPose> *,int,float,float,float)	
0x0053FBA0	?Deactivate@InteractStatePlayAnims@@UAEXXZ	public: virtual void __thiscall InteractStatePlayAnims::Deactivate(void)	
0x0053FBB0	?Deactivate@InteractStatePlayPlayerAnim@@UAEXXZ	public: virtual void __thiscall InteractStatePlayPlayerAnim::Deactivate(void)	
0x0053FBC0	?Deactivate@InteractStatePush@@UAEXXZ	public: virtual void __thiscall InteractStatePush::Deactivate(void)	
0x0053FBD0	?Deactivate@InteractStateMortarLoad@@UAEXXZ	public: virtual void __thiscall InteractStateMortarLoad::Deactivate(void)	
0x0053FBE0	?Deactivate@InteractStateScaleAnimSpeed@@UAEXXZ	public: virtual void __thiscall InteractStateScaleAnimSpeed::Deactivate(void)	
0x0053FC80	?Update@Lerper@InteractState@@QAEXMAAM@Z	public: void __thiscall InteractState::Lerper::Update(float,float &)	
0x0053FD50	?Deactivate@InteractStateLeverPush@@UAEXXZ	public: virtual void __thiscall InteractStateLeverPush::Deactivate(void)	
0x0053FE80	?CalcScore@InteractStateLeverPush@@AAEXM@Z	private: void __thiscall InteractStateLeverPush::CalcScore(float)	
0x005401D0	?UpdateRumble@InteractStateMelee@@AAEXM@Z	private: void __thiscall InteractStateMelee::UpdateRumble(float)	
