ida_ea	name	signature	source_cpp
0x004F4220	?FN_ControlConfigD@@YAXXZ	void __cdecl FN_ControlConfigD(void)	
0x004F4230	?FN_ControlInvertAim@@YAXXZ	void __cdecl FN_ControlInvertAim(void)	
0x004F4240	?FN_ControlSticksDefault@@YAXXZ	void __cdecl FN_ControlSticksDefault(void)	
0x004F4250	?FN_ControlSticksSouthPaw@@YAXXZ	void __cdecl FN_ControlSticksSouthPaw(void)	
0x004F4260	?FN_ControlSticksLegacy@@YAXXZ	void __cdecl FN_ControlSticksLegacy(void)	
0x004F4270	?FN_ControlSticksLegacySouthPaw@@YAXXZ	void __cdecl FN_ControlSticksLegacySouthPaw(void)	
0x004F4280	?FN_SelectGodMode@@YAXXZ	void __cdecl FN_SelectGodMode(void)	
0x004F42A0	?FN_ChangeEasyMaxHealth@@YAXXZ	void __cdecl FN_ChangeEasyMaxHealth(void)	
0x004F42B0	?FN_ChangeMediumMaxHealth@@YAXXZ	void __cdecl FN_ChangeMediumMaxHealth(void)	
0x004F42C0	?FN_ChangeHardMaxHealth@@YAXXZ	void __cdecl FN_ChangeHardMaxHealth(void)	
0x004F42D0	?FN_ApplyEasyDifficultyChanges@@YAXXZ	void __cdecl FN_ApplyEasyDifficultyChanges(void)	
0x004F42F0	?FN_ApplyMediumDifficultyChanges@@YAXXZ	void __cdecl FN_ApplyMediumDifficultyChanges(void)	
0x004F4310	?FN_ApplyHardDifficultyChanges@@YAXXZ	void __cdecl FN_ApplyHardDifficultyChanges(void)	
0x004F4330	?FN_NoClip@@YAXXZ	void __cdecl FN_NoClip(void)	
0x004F4350	?FN_PakRender@@YAXXZ	void __cdecl FN_PakRender(void)	
0x004F4360	?FN_NGLStatDisplay@@YAXXZ	void __cdecl FN_NGLStatDisplay(void)	
0x004F4370	?FN_DefaultShellshockTestFunction@@YAXXZ	void __cdecl FN_DefaultShellshockTestFunction(void)	
0x004F43F0	?FN_PainShellshockTestFunction@@YAXXZ	void __cdecl FN_PainShellshockTestFunction(void)	
0x004F4470	?FN_DeathShellshockTestFunction@@YAXXZ	void __cdecl FN_DeathShellshockTestFunction(void)	
0x004F44F0	?FN_CurgenMotionBlur@@YAXXZ	void __cdecl FN_CurgenMotionBlur(void)	
0x004F4510	?FnReverseOptions@@YAXXZ	void __cdecl FnReverseOptions(void)	
0x004F4620	?DisplayMessage@DebugThread@@QAEXPADHHMMMMM@Z	public: void __thiscall DebugThread::DisplayMessage(char *,int,int,float,float,float,float,float)	
0x004F46A0	?Update@DebugThread@@QAEXXZ	public: void __thiscall DebugThread::Update(void)	
0x004F46B0	?FN_DebugThread_Select_EntityHandle@@YAXV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@@Z	void __cdecl FN_DebugThread_Select_EntityHandle(class DbLinkedHandle<class EntityHandleDb,class Entity>)	
0x004F46D0	?FN_Multiplayer_MapRestart@@YAXXZ	void __cdecl FN_Multiplayer_MapRestart(void)	
0x004F46E0	?FN_Multiplayer_Rank1@@YAXXZ	void __cdecl FN_Multiplayer_Rank1(void)	
0x004F4740	?FN_Multiplayer_Rank2@@YAXXZ	void __cdecl FN_Multiplayer_Rank2(void)	
0x004F47C0	?FN_Multiplayer_Rank3@@YAXXZ	void __cdecl FN_Multiplayer_Rank3(void)	
0x004F4810	?FN_DumpThreadsForTarget@@YAXXZ	void __cdecl FN_DumpThreadsForTarget(void)	
0x004F4820	?FN_DumpThreadsForAll@@YAXXZ	void __cdecl FN_DumpThreadsForAll(void)	
0x004F4830	?FN_DebugEntity_BBoxes@@YAXXZ	void __cdecl FN_DebugEntity_BBoxes(void)	
0x004F4860	?AddSoundMenus@@YAXPAVInspectorManager@@@Z	void __cdecl AddSoundMenus(class InspectorManager *)	
0x004F4A40	?SoundDebugRender@@YAXPAVInspectorManager@@@Z	void __cdecl SoundDebugRender(class InspectorManager *)	
0x004F4DB0	?Initialise@CameraShake@@QAEXXZ	public: void __thiscall CameraShake::Initialise(void)	
0x004F4E20	?GetNewShakeInstance@CameraShake@@AAEPAVCameraShakeInstance@@XZ	private: class CameraShakeInstance * __thiscall CameraShake::GetNewShakeInstance(void)	
0x004F4EA0	?SetFalloff@CameraShakeInstance@@QAEXPAVPosition3@math@@M@Z	public: void __thiscall CameraShakeInstance::SetFalloff(class math::Position3 *,float)	
0x004F4F90	?StopCameraShake@CameraShake@@QAEXPAVCameraShakeInstance@@@Z	public: void __thiscall CameraShake::StopCameraShake(class CameraShakeInstance *)	
0x004F4FB0	?GetShakeType@CameraShake@@QAEPAVCameraShakeType@@H@Z	public: class CameraShakeType * __thiscall CameraShake::GetShakeType(int)	
0x004F5020	?SetTime@CameraShakeInstance@@QAEXM@Z	public: void __thiscall CameraShakeInstance::SetTime(float)	
