index	ida_ea	va	name	lib	obj	class	source_cpp	flags	is_inline	aggregate_status	status_basis	debug_symbol	debug_symbol_compat	verification
2379	0x004E0150	0x008CF650	?size@?$ae_sized_array@UPendingQuery@EffectEventSys@@$0EA@@@QBEHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2380	0x004E0160	0x008CF660	?pop_back@?$ae_sized_array@UPendingQuery@EffectEventSys@@$0EA@@@QAEAAUPendingQuery@EffectEventSys@@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2381	0x004E0190	0x008CF690	?expand@?$ae_sized_array@UPendingQuery@EffectEventSys@@$0EA@@@QAEAAUPendingQuery@EffectEventSys@@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2382	0x004E0220	0x008CF720	??1?$InplaceAssetBankSet@VPhysDataBank@@@@UAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2383	0x004E0230	0x008CF730	?OnBankUnloaded@?$InplaceAssetBankSet@VPhysDataBank@@@@MAEXAAVPhysDataBank@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2384	0x004E0240	0x008CF740	??0?$DbLinkedHandle@VDObjHandleDb@@VDObj@@@@QAE@VHandle@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2385	0x004E0260	0x008CF760	??0?$DbLinkedHandle@VSoundHandleDb@SoundDevice@@VSound@2@@@QAE@H@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2386	0x004E0280	0x008CF780	??1?$InplaceAssetBankSet@VStringTableBank@@@@UAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2387	0x004E0290	0x008CF790	?OnBankUnloaded@?$InplaceAssetBankSet@VStringTableBank@@@@MAEXAAVStringTableBank@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2388	0x004E02A0	0x008CF7A0	??A?$ae_array@PAVStringTableBank@@$0GD@@@QAEAAPAVStringTableBank@@H@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2389	0x004E0320	0x008CF820	??A?$ae_array@PAVDialogueBank@@$0GD@@@QBEABQAVDialogueBank@@H@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2390	0x004E03A0	0x008CF8A0	??A?$ae_array@PAVDialogueBank@@$0GD@@@QAEAAPAVDialogueBank@@H@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2391	0x004E0420	0x008CF920	??1?$InplaceAssetBankSet@VDbTablesetBank@@@@UAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2392	0x004E0430	0x008CF930	?OnBankUnloaded@?$InplaceAssetBankSet@VDbTablesetBank@@@@MAEXAAVDbTablesetBank@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2393	0x004E0440	0x008CF940	??1?$InplaceAssetBankSet@VConfigStringBank@@@@UAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2394	0x004E0450	0x008CF950	?OnBankUnloaded@?$InplaceAssetBankSet@VConfigStringBank@@@@MAEXAAVConfigStringBank@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2395	0x004E0460	0x008CF960	??A?$InplaceVector@TValue@GdbFileSet@@@@QAEAATValue@GdbFileSet@@I@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2396	0x004E04E0	0x008CF9E0	??0dlist_node@?$reserved_dlist@VRumbleEffectInstance@@@@QAE@PAU01@0@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2397	0x004E0500	0x008CFA00	??0?$ae_vector@USmokeGrenadeInfo@@@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2398	0x004E0510	0x008CFA10	?push_back@?$ae_sized_array@UPoolConfig@PoolAllocator@@$0BA@@@QAEXABUPoolConfig@PoolAllocator@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2399	0x004E05C0	0x008CFAC0	??0?$VariableSaver@H@@QAE@AAH@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2400	0x004E05E0	0x008CFAE0	??1?$VariableSaver@H@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2401	0x004E05F0	0x008CFAF0	?GetValue@?$DbFieldType@H@@QBEABHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2402	0x004E0600	0x008CFB00	?GetValue@?$DbFieldType@M@@QBEABMXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2403	0x004E0610	0x008CFB10	?GetValue@?$DbFieldType@VFourCC@@@@QBEABVFourCC@@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2404	0x004E0620	0x008CFB20	?GetValue@?$DbFieldType@VDbQueryString@@@@QBEABVDbQueryString@@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2405	0x004E0630	0x008CFB30	??0?$ae_sized_array@PBVDbGraphNode@@$0IA@@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2406	0x004E0640	0x008CFB40	?empty@?$ae_sized_array@PBVDbGraphNode@@$0IA@@@QBE_NXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2407	0x004E0660	0x008CFB60	?push_back@?$ae_sized_array@PBVDbGraphNode@@$0IA@@@QAEXABQBVDbGraphNode@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2408	0x004E0700	0x008CFC00	?pop_back@?$ae_sized_array@PBVDbGraphNode@@$0IA@@@QAEAAPBVDbGraphNode@@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2409	0x004E0730	0x008CFC30	??9?$IVPointer@VDbTableSet@@@@QBE_NABV0@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2410	0x004E0750	0x008CFC50	??0?$ae_sized_array@PBVDbTable@@$0BA@@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2411	0x004E0760	0x008CFC60	?push_back@?$ae_sized_array@PBVDbTable@@$0BA@@@QAEXABQBVDbTable@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2412	0x004E07E0	0x008CFCE0	??0?$ae_formatted_string@$0CA@E@@QAA@PBDZZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2413	0x004E0830	0x008CFD30	??0?$ae_sized_array@M$0CA@@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2414	0x004E0840	0x008CFD40	??A?$ae_sized_array@M$0CA@@@QAEAAMH@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2415	0x004E08C0	0x008CFDC0	?push_back@?$ae_sized_array@M$0CA@@@QAEXABM@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2416	0x004E0950	0x008CFE50	??Diterator@?$ae_sized_array@PBVDbTable@@$0BA@@@QBEAAPBVDbTable@@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2417	0x004E0960	0x008CFE60	??Eiterator@?$ae_sized_array@PBVDbTable@@$0BA@@@QAEAAV01@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2418	0x004E0970	0x008CFE70	??9iterator@?$ae_sized_array@PBVDbTable@@$0BA@@@QBE_NV01@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2419	0x004E0990	0x008CFE90	?size@?$vector@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$allocator@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@@std@@QBEIXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2420	0x004E09C0	0x008CFEC0	??Eiterator@?$reserved_dlist@VRumbleEffectInstance@@@@QAEAAV01@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2421	0x004E09E0	0x008CFEE0	??Eiterator@?$reserved_dlist@VRumbleEffectInstance@@@@QAE?AV01@H@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2422	0x004E0A10	0x008CFF10	??Econst_iterator@?$reserved_dlist@VRumbleEffectInstance@@@@QAEAAV01@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2423	0x004E0A90	0x008CFF90	?c_str@?$ae_fixed_string@$0EAA@G@@QBEPBDXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2424	0x004E0AA0	0x008CFFA0	?empty@?$ae_fixed_string@$0BAA@G@@QBE_NXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2425	0x004E0AB0	0x008CFFB0	?length@?$ae_fixed_string@$0BAA@G@@QBEHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2426	0x004E0AC0	0x008CFFC0	?find@?$ae_fixed_string@$0BAA@G@@QBEHDH@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2427	0x004E0AF0	0x008CFFF0	??0?$ae_pair@PBDW4ELanguage@@@@QAE@ABQBDABW4ELanguage@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2428	0x004E0B10	0x008D0010	??_G?$InplaceAssetBankSet@VDestructibleBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2429	0x004E0B10	0x008D0010	??_E?$InplaceAssetBankSet@VDestructibleBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2430	0x004E0B40	0x008D0040	??4PendingQuery@EffectEventSys@@QAEAAU01@ABU01@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2431	0x004E0C30	0x008D0130	??0?$ae_sized_array_base@UEffectRef@EffectEventSys@@$0CA@@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2432	0x004E0C60	0x008D0160	??_E?$InplaceAssetBankSet@VPhysDataBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2433	0x004E0C60	0x008D0160	??_G?$InplaceAssetBankSet@VPhysDataBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2434	0x004E0C90	0x008D0190	??_G?$InplaceAssetBankSet@VStringTableBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2435	0x004E0C90	0x008D0190	??_E?$InplaceAssetBankSet@VStringTableBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2436	0x004E0CC0	0x008D01C0	??_G?$InplaceAssetBankSet@VDbTablesetBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2437	0x004E0CC0	0x008D01C0	??_E?$InplaceAssetBankSet@VDbTablesetBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2438	0x004E0CF0	0x008D01F0	??_G?$InplaceAssetBankSet@VConfigStringBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2439	0x004E0CF0	0x008D01F0	??_E?$InplaceAssetBankSet@VConfigStringBank@@@@UAEPAXI@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2440	0x004E0D20	0x008D0220	??_FPoolConfig@PoolAllocator@@QAEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2441	0x004E0D40	0x008D0240	?_Myptr@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QBEPBDXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2442	0x004E0D60	0x008D0260	??0?$allocator@D@std@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2443	0x004E0D70	0x008D0270	??0?$allocator@D@std@@QAE@ABV01@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2444	0x004E0D80	0x008D0280	?node_to_object@?$reserved_dlist@VEndOnScriptNode@@@@SAPAVEndOnScriptNode@@PAUdlist_node@1@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2445	0x004E0D90	0x008D0290	?clear@?$reserved_dlist@VEndOnScriptNode@@@@QAEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2446	0x004E0DB0	0x008D02B0	?validate@?$reserved_dlist@VEndOnScriptNode@@@@QBEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2447	0x004E0DC0	0x008D02C0	?node_to_object@?$reserved_dlist@VEntityNotify@@@@SAPAVEntityNotify@@PAUdlist_node@1@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2448	0x004E0DD0	0x008D02D0	?node_to_object@?$reserved_dlist@VEntityNotify@@@@SAPBVEntityNotify@@PBUdlist_node@1@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2449	0x004E0DE0	0x008D02E0	?clear@?$reserved_dlist@VEntityNotify@@@@QAEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2450	0x004E0E00	0x008D0300	?pop@dlist_node@?$reserved_dlist@VEntityNotify@@@@QAEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2451	0x004E0E20	0x008D0320	?node_to_object@?$reserved_dlist@VEntityNotifySet@@@@SAPAVEntityNotifySet@@PAUdlist_node@1@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2452	0x004E0E30	0x008D0330	?clear@?$reserved_dlist@VEntityNotifySet@@@@QAEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2453	0x004E0E50	0x008D0350	?validate@?$reserved_dlist@VEntityNotifySet@@@@QBEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2454	0x004E0E60	0x008D0360	?pop@dlist_node@?$reserved_dlist@VEntityNotifySet@@@@QAEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2455	0x004E0E80	0x008D0380	?GetNumWords@?$BitSet@$0EA@@@SAHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2456	0x004E0E90	0x008D0390	?GetNumWords@?$BitSet@$0PP@@@SAHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2457	0x004E0EA0	0x008D03A0	?set_size@?$ae_sized_array@PAVDbRow@@$0EA@@@QAEXH@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2458	0x004E0EC0	0x008D03C0	??A?$ae_array@PAVDestructibleBank@@$0GD@@@QAEAAPAVDestructibleBank@@H@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2459	0x004E0F40	0x008D0440	??0iterator@?$reserved_dlist@VEntityNotifySet@@@@QAE@PAUdlist_node@1@0@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2460	0x004E0F60	0x008D0460	??0iterator@?$reserved_dlist@VEntityNotifySet@@@@QAE@PAVEntityNotifySet@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2461	0x004E0F80	0x008D0480	?compare@iterator@?$reserved_dlist@VEntityNotifySet@@@@QBE_NABV12@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2462	0x004E0FA0	0x008D04A0	??0const_iterator@?$reserved_dlist@VEntityNotify@@@@QAE@PBUdlist_node@1@0@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2463	0x004E0FC0	0x008D04C0	?compare@const_iterator@?$reserved_dlist@VEntityNotify@@@@QBE_NABV12@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2464	0x004E0FE0	0x008D04E0	??0iterator@?$reserved_dlist@VEntityNotify@@@@QAE@PAUdlist_node@1@0@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2465	0x004E1000	0x008D0500	?compare@iterator@?$reserved_dlist@VEntityNotify@@@@QBE_NABV12@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2466	0x004E1020	0x008D0520	??0iterator@?$reserved_dlist@VEndOnScriptNode@@@@QAE@PAUdlist_node@1@0@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2467	0x004E1040	0x008D0540	?compare@iterator@?$reserved_dlist@VEndOnScriptNode@@@@QBE_NABV12@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2468	0x004E1060	0x008D0560	??0?$SizedHandle@$08$0BH@@@QAE@HH@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2469	0x004E1160	0x008D0660	??0?$SizedHandle@$08$0BH@@@QAE@VHandle@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2470	0x004E1180	0x008D0680	?GetIndex@?$SizedHandle@$08$0BH@@@QBEHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2471	0x004E1190	0x008D0690	?GetKey@?$SizedHandle@$08$0BH@@@QBEHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2472	0x004E11A0	0x008D06A0	?GetNumWords@?$BitSet@$0DB@@@SAHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2473	0x004E11B0	0x008D06B0	?capacity@?$ae_sized_array@PAVActiveEffectSet@@$0CAA@@@QBEHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2474	0x004E11C0	0x008D06C0	?set_size@?$ae_sized_array@UPendingQuery@EffectEventSys@@$0EA@@@QAEXH@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2475	0x004E11E0	0x008D06E0	??0DbElement@?$HandleDb@VActiveEffectSet@@$0CAA@V?$SizedHandle@$08$0BH@@@@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2476	0x004E1200	0x008D0700	?GetObject@DbElement@?$HandleDb@VActiveEffectSet@@$0CAA@V?$SizedHandle@$08$0BH@@@@@QBEPAVActiveEffectSet@@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2477	0x004E1210	0x008D0710	?SetObject@DbElement@?$HandleDb@VActiveEffectSet@@$0CAA@V?$SizedHandle@$08$0BH@@@@@QAEXPAVActiveEffectSet@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2478	0x004E1220	0x008D0720	?GetKey@DbElement@?$HandleDb@VActiveEffectSet@@$0CAA@V?$SizedHandle@$08$0BH@@@@@QBEHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2479	0x004E1230	0x008D0730	?Release@DbElement@?$HandleDb@VActiveEffectSet@@$0CAA@V?$SizedHandle@$08$0BH@@@@@QAEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2480	0x004E1240	0x008D0740	??A?$ae_array@PAVPhysDataBank@@$0GD@@@QAEAAPAVPhysDataBank@@H@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2481	0x004E12C0	0x008D07C0	?size@?$InplaceVector@PBVStringTableEntry@@@@QBEIXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2482	0x004E12D0	0x008D07D0	??A?$InplaceVector@PBVStringTableEntry@@@@QAEAAPBVStringTableEntry@@I@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2483	0x004E1350	0x008D0850	??A?$ae_array@PAVDbTablesetBank@@$0GD@@@QAEAAPAVDbTablesetBank@@H@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2484	0x004E13D0	0x008D08D0	??A?$ae_array@PAVConfigStringBank@@$0GD@@@QAEAAPAVConfigStringBank@@H@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2485	0x004E1450	0x008D0950	?node_to_object@?$reserved_dlist@VRumbleEffectInstance@@@@SAPAVRumbleEffectInstance@@PAUdlist_node@1@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2486	0x004E1460	0x008D0960	?node_to_object@?$reserved_dlist@VRumbleEffectInstance@@@@SAPBVRumbleEffectInstance@@PBUdlist_node@1@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2487	0x004E1470	0x008D0970	?clear@?$reserved_dlist@VRumbleEffectInstance@@@@QAEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2488	0x004E1490	0x008D0990	?validate@?$reserved_dlist@VRumbleEffectInstance@@@@QBEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2489	0x004E14A0	0x008D09A0	?pop@dlist_node@?$reserved_dlist@VRumbleEffectInstance@@@@QAEXXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2490	0x004E14C0	0x008D09C0	?size@?$ae_sized_array@PBVDbGraphNode@@$0IA@@@QBEHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2491	0x004E14D0	0x008D09D0	?Deref@?$IVPointer@VDbTableSet@@@@ABEPAVDbTableSet@@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2492	0x004E14F0	0x008D09F0	??0iterator@?$ae_sized_array@PBVDbTable@@$0BA@@@AAE@PAPBVDbTable@@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2493	0x004E1510	0x008D0A10	?capacity@?$ae_fixed_string@$0IA@E@@SAHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2494	0x004E1520	0x008D0A20	?capacity@?$vector@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$allocator@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@@std@@QBEIXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2495	0x004E1550	0x008D0A50	??0?$allocator@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@std@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
2496	0x004E1560	0x008D0A60	??0iterator@?$reserved_dlist@VRumbleEffectInstance@@@@QAE@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2497	0x004E1580	0x008D0A80	??0iterator@?$reserved_dlist@VRumbleEffectInstance@@@@QAE@PAUdlist_node@1@0@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2498	0x004E15A0	0x008D0AA0	?get_node@iterator@?$reserved_dlist@VRumbleEffectInstance@@@@QAEPAUdlist_node@2@XZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2499	0x004E15B0	0x008D0AB0	?compare@iterator@?$reserved_dlist@VRumbleEffectInstance@@@@QBE_NABV12@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2500	0x004E15D0	0x008D0AD0	??0const_iterator@?$reserved_dlist@VRumbleEffectInstance@@@@QAE@PBUdlist_node@1@0@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2501	0x004E15F0	0x008D0AF0	?compare@const_iterator@?$reserved_dlist@VRumbleEffectInstance@@@@QBE_NABV12@@Z		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
2502	0x004E1610	0x008D0B10	?capacity@?$ae_fixed_string@$0BAA@G@@SAHXZ		core.o	game		f i	1	COMPLETE	PROGRESS object aggregate	YES	YES	VERIFIED
